QC_raw,QC_loess,sample_raw,sample_loess
0.155230848078055,0.147496398274061,1.08691510383048,1.08333103504616
0.164815618988374,0.155286731184506,0.742806764062747,0.74172287737053
0.638694235411341,0.491273021245809,0.63630705040201,0.595654734665832
0.198022072324631,0.191391725524343,0.618513293922423,0.615321807252586
0.610631135611277,0.0958856949845411,1.00671153922141,0.472123862758037
0.478432321010491,0.205787607707321,0.803103419949389,0.460054989538754
1.03102447711386,0.0970358777553955,1.32648607565409,0.580975720977123
0.623491959548868,0.112137773138341,0.720400496745097,0.372426097261417
0.0793618242359497,0.0583720528544669,0.0841509607355091,0.0668589818606029
0.644974539324292,0.678994331727836,1.15639412566361,1.18136512283217
0.315055274027086,0.308407912948056,0.882045915536855,0.860078408813412
0.25148419979559,0.0790085484472087,0.555464426950495,0.449388974780589
0.239824298243053,0.167687613892147,0.689742629553432,0.676673083930249
0.118563972034385,0.0323016684037428,0.304415882222825,0.293078726202387
0.132357359293587,0.122924269530857,0.256492314172568,0.264791021564467
0.104158308191525,0.0450161104261931,0.30103035482164,0.312757783060091
0.0910810909319551,0.069393591215301,0.287381902359814,0.300499099173462
0.332060518219895,0.100880100317344,0.660995645526004,0.484752252178662
0.246419365820509,0.158141000967214,0.604919445094226,0.554640248079727
0.119786173318919,0.0458070316033415,0.526542747307943,0.46463069598419
0.12747081268713,0.0906334115753615,0.428629699426419,0.449800554442997
0.144291830628641,0.0708726611132753,0.443352192092809,0.399158288494632
0.18485121360526,0.118960425045225,0.439400147319005,0.402081807875767
0.344684239113017,0.10196737607938,1.0114580563071,0.882245268700308
0.306954962272598,0.11953353962316,1.18884612467503,1.08344292910143
0.077397229760047,0.0263501273872186,0.074921590948994,0.0375170479409118
0.052706461827564,0.0384216825728895,0.0555652468322518,0.0491958582636877
0.33322543184439,0.126953146080993,0.675949801659447,0.55950470578605
0.304711283502802,0.169585812599318,0.739069554641648,0.695168990255587
0.361345951635952,0.12648936788838,0.56765171631027,0.453765420483531
0.354928890213544,0.127251038406184,0.55994200392724,0.442859778489818
0.322768778943582,0.149533899969043,0.501788118772765,0.422457402116766
0.343332926291906,0.123056372384478,0.566570247141147,0.451691192530024
0.321730187995095,0.114239062464529,0.555108877021323,0.449598266836816
0.218090689993149,0.0971202462273563,0.483389323402856,0.399648087014986
0.388820429285094,0.122331244024483,0.606139773962429,0.42787778265655
0.436756358908803,0.107652758688411,0.622840441724462,0.388598917368164
0.613081983095766,0.108280602321087,0.675077417487315,0.584985503695372
0.296237432197749,0.173029765108285,0.727500895064858,0.662899334063124
0.200272210134926,0.137731762353662,0.475630306748397,0.437977522167317
0.246578239962972,0.109630841199109,0.45181955958109,0.33246235521246
0.179683266984098,0.0824504056844858,0.272781340147056,0.207142863869908
0.205587715070441,0.087899241150667,0.289044782384219,0.205904240829937
0.343067615034877,0.100478412060313,0.395895902756506,0.278483854465453
0.0943864305579792,0.0187864186188442,0.100954260123907,0.0478601532722068
0.118209066896236,0.0868189952440861,0.180516545954723,0.162837258018377
0.0932100319498428,0.0469402604806941,0.0923075027684488,0.0561008362556357
0.257160683766416,0.114681439986775,0.261333858312995,0.128168274147542
0.0841699498503818,0.0599204181398625,0.104616722650434,0.100968956175427
0.0850180976302569,0.0690833127626729,0.100273517653168,0.0891200240838482
0.0627975376425672,0.0382186038492333,0.0965389542803145,0.085351082304983
0.380665255284906,0.119817007951886,0.937875234508393,0.598576606703575
0.159258108757425,0.136798751801946,0.891470505251466,0.837633329360728
0.376827587276697,0.171156766236824,0.986633949984184,0.646913256866375
0.271109688322123,0.141757444713367,0.851616420065114,0.717486636409102
0.371130849956351,0.119551248272911,0.869457295540987,0.425705427925016
0.175230913453745,0.149241488153632,0.765009140246881,0.696771978953997
0.203759418647911,0.0962793026601615,0.741839197380743,0.598977955157085
0.156610386473635,0.120104346490189,0.658996921037064,0.655809951345366
0.322483526988279,0.154389563616288,0.868801640613437,0.744724785155736
0.239607384067355,0.138168685815128,0.770839054322895,0.717111482144499
0.336543115656311,0.181713908425737,0.787318366079539,0.688347824979346
0.197215661392878,0.145347105258516,0.696231911067371,0.648777233146582
0.37664177572686,0.15677029890945,0.865479348042575,0.668661559228378
0.182134168462238,0.102265285314545,0.811475348927817,0.712010661621127
0.353458046756166,0.0877609094924126,0.72680044830636,0.583699764094157
0.264293952287419,0.156171279486787,0.468984106686841,0.507905579319632
0.0960443421100953,0.083457903983664,0.326475498393486,0.317343034640161
0.184161811932731,0.178191502032239,0.328342064305869,0.321926406866803
0.213591440083599,0.136650887800659,1.15736277176451,1.09062400351622
0.161807150647208,0.1503245564192,0.649212246644243,0.626995793409775
1.18819753476492,0.0530300820837709,1.37852544525535,0.193339452363898
0.19639938924287,0.094001159039531,0.693713621606993,0.554609236424518
0.274931174844893,0.108718694298864,0.345924272829491,0.203702531303652
0.266845018862791,0.0933016075036076,0.319377806364075,0.172427513996027
0.36705194834066,0.130250254790836,0.605884103794059,0.400586756601815
0.239920664230412,0.132178673968305,0.395474764619658,0.335136167464299
0.19560974035636,0.103290504646616,0.423827663920299,0.364534220805058
0.276882675723895,0.113954385429593,0.541642273448823,0.41856410040437
0.291018496405443,0.141028606077068,0.468009295317338,0.432033391453033
0.22856251984241,0.210066527456462,0.348634734205055,0.408079106655455
0.420028500017217,0.27639329817993,0.653818487640887,0.526537955683425
0.221016304682848,0.152955713056062,0.416598888669686,0.387175974904339
0.222881833820913,0.136789842204664,0.346465583533574,0.307037168837117
0.189689166831899,0.155733599749693,0.409561672277579,0.396641557005038
0.150941216705453,0.146514345579212,0.296131496348844,0.292370498136376
0.1486835316392,0.142129295313213,0.411713829644486,0.402827323751769
0.162733580920491,0.127546524165112,0.321173372386287,0.289057643214473
0.148578736173905,0.121472511252313,0.237077578577375,0.211983337200125
0.154544347556617,0.137220963712233,0.359735454445248,0.343451521961308
0.123057000466837,0.0797705528100843,0.119890774629267,0.0926832551916603
0.162549973577484,0.129490204582587,0.305986701981311,0.28868742893617
0.168615680280739,0.128863326039898,0.302308208369003,0.258398113893739
0.164702061171312,0.129452011345304,0.286507617744584,0.255245788464975
0.156254181576415,0.127970407217577,0.353063593897467,0.321600740359798
0.145710371448526,0.147338446485488,0.408829526716291,0.414271767624108
0.172837874203341,0.14097113894829,0.340846569116801,0.304035743880498
0.16720080749411,0.132572491806481,0.330236809004275,0.284351527405123
0.174402233373201,0.135256475809162,0.311775281923617,0.271438678931091
0.159266029753002,0.130886522616778,0.377346366151592,0.347519609295834
0.161667892391676,0.139372826527096,0.362236538512208,0.341251733854444
0.152396014975415,0.145109543454645,0.758567369366814,0.744728516261007
0.16927809517478,0.144134278989324,0.362997927812221,0.346153008035234
0.16119748202679,0.136704938011194,0.37229110844831,0.346926653661482
0.158439506075944,0.133589352318351,0.425594745781754,0.391744548172555
0.203011308132827,0.118037227886538,0.419676934535817,0.304041918156303
0.209394357499769,0.121406343230522,0.349921174994753,0.245255932549374
0.203770647440456,0.109465555172191,0.39061562446766,0.277300983771495
0.157174699877965,0.0784032394526706,0.156229293303465,0.106329738684248
0.0691547950994168,0.0547524768718136,0.0730155026119123,0.0652272893069734
0.261060214677069,0.117587160612305,0.281868061972465,0.133579320582042
0.078386172034114,0.0643116280805979,0.0798239186944273,0.0768127392907332
0.393256009277639,0.167065611000191,0.651993698160965,0.433978640560072
0.179397043579283,0.074434041166159,0.203014188955623,0.13775882369862
0.157693027079996,0.135447008692302,0.877645673247408,0.837365371265436
0.200483494829691,0.116667324156255,0.493744164329087,0.42406703528763
0.164493591354848,0.147327115078,0.493314340245437,0.492492348569365
0.0902325349052706,0.0841766463382666,0.324096044707369,0.3308304420081
0.238442394204011,0.106189093176904,0.264992591909759,0.314784828478045
0.18535325807871,0.133070041732858,0.372195424129005,0.329304179531674
0.186965401228192,0.13750612825707,0.622675676418806,0.588138053963435
0.207849341484314,0.121573835897612,0.491704069867831,0.43752057954888
0.217401110347298,0.14523812786182,0.325771304731778,0.339774380224628
0.154611385306935,0.128462904092446,0.447623235854138,0.431092978383973
0.180136679770785,0.134616062316631,0.420063044619714,0.393581815376459
0.176698970152428,0.161579204390152,0.347700115568726,0.381987044929214
0.174893649539139,0.131924522937204,0.375683819205638,0.352920738881089
0.148853463452471,0.110487880234885,0.278811468491708,0.253527698076
0.0848942217038452,0.0713599855765876,0.107084516068706,0.0969471896575489
0.204576834903352,0.146639110592792,0.19950444075783,0.155312480986683
0.168233870153641,0.137127511473284,0.370047705521382,0.352334685642827
0.188645508817739,0.133485653928085,0.506324504384433,0.473841304168412
0.173773441591795,0.119594527737853,0.366957851492598,0.337681973580236
0.185962172978898,0.137773520569034,0.337669961365866,0.314019205688589
0.25821145346317,0.113881738546067,0.400767933258978,0.306654772788104
0.179906552488975,0.128622527070201,0.38853171063857,0.360939041467457
0.190729451164077,0.121069569773214,0.482749677965096,0.433109343927844
0.126011784799622,0.09777795053252,0.273510275769037,0.255629755929152
0.18955166236516,0.124405862825168,0.29195052176566,0.251635692979983
0.14261465639733,0.124084675052356,0.236000431013041,0.224582336455396
0.181878559630201,0.125808524106745,0.418495745717179,0.377151395502199
0.131405938507584,0.11283128408577,0.198969613653487,0.186583731917255
0.261210934143656,0.191115768585407,0.384500506170586,0.351486849782242
0.186448995558674,0.126061318434072,0.620591878738123,0.565562558575864
0.187483194871288,0.137853223323685,0.702274730156078,0.685453475923866
0.184108082536078,0.13834255047287,0.549601846489166,0.529140043009875
0.165957197071065,0.1246365031203,0.357795150386273,0.322558367058593
0.161825915967208,0.144068495183869,0.340504295705515,0.327323678696368
0.167264233662917,0.141253912273831,0.363634201470329,0.352302917332865
0.165425713860615,0.125291782761278,0.491449927671234,0.471005221827204
0.176548942195979,0.125560171379885,0.355694972053331,0.32267131867119
0.217442717232802,0.115269419653867,0.393639207857193,0.333770339421573
0.15372145097812,0.116963643952549,0.329380332646214,0.301234397806582
0.290474985794381,0.213658271019457,0.440528747114734,0.462254111650229
0.146836248927771,0.141217460409116,0.247159237002285,0.243592386521204
0.134852894024833,0.136589510082944,0.368173495353068,0.380046478795892
0.161245598045774,0.125750403702135,0.243418293862812,0.236261923907065
0.310533507745852,0.226040700399302,0.354071228324676,0.332046087310062
0.190875953706303,0.127861517019105,0.504023484177241,0.440384761107411
0.1426051282973,0.134090425978405,0.553108950645683,0.550640403779275
0.145566154388678,0.1221800015022,0.396824503347649,0.387731500072148
0.175783941226976,0.133132930832662,0.521518417599465,0.481660064224283
0.175430128670503,0.140775731580001,0.33536267831106,0.317525933891879
0.171678847856237,0.133403970288616,0.734890738588547,0.722320874446337
0.138074061604466,0.128792467213279,0.378679767823854,0.370801931449499
0.164806505892652,0.128785404786737,0.450110033557022,0.428112205856395
0.325730270720689,0.121688029232051,0.421230875841293,0.333235429311971
0.164684995781755,0.13099521131688,0.335646276840332,0.310169838002585
0.154891598359057,0.116583517609468,0.441745884449026,0.404994205372621
0.136541947614185,0.132434079528829,0.634242150720316,0.637168717064346
0.283077826901612,0.113938904914885,0.495088635674607,0.343935774942536
0.299832325329609,0.100511252584845,0.434914240338846,0.289686475456658
0.209942306719447,0.123542610766889,0.42569548527482,0.351082830850941
0.245073778515739,0.104531214749349,0.354112228771116,0.305299364655834
0.210885151854233,0.112360733669897,0.443153463742452,0.363333206309503
0.201927113624672,0.125488044850182,0.470313337706259,0.369216579542966
0.22221244220728,0.113970079682244,0.406420777717314,0.332112032185634
0.219440436791281,0.129699267717831,0.467151893349433,0.373998955984693
0.305578832834915,0.122831794211445,0.42624455239236,0.302521313689683
0.161149725776518,0.142461671955209,0.34186850687715,0.321509576708362
0.20689124087668,0.127610182175503,0.419508286759942,0.338151015050849
0.197607136669892,0.134022647950241,0.370581722391913,0.310926508723492
0.146663079671689,0.136155134685747,0.376584149163795,0.354652862342326
0.195316134278874,0.121644350567185,0.412895483474605,0.34249668848505
0.222437098599176,0.130165005669625,0.373884466664169,0.303014677612389
0.139547945375538,0.113171697154285,0.322110850589177,0.328170711124735
0.163061407328232,0.136728905810913,0.319715256210254,0.296065685622466
0.163074932965113,0.101309164462432,0.273464705565217,0.237773542601265
0.182830930080327,0.129260721826529,0.354276579335687,0.306843890890048
0.165270946923922,0.125174271482685,0.324697510125635,0.291749228158844
0.150535614303753,0.127365793216022,0.31904992032223,0.305880012353195
0.175467686988243,0.139815106701395,0.411897309592144,0.390692572627657
0.147653701247904,0.144445436015358,0.392735533326871,0.388633107828747
0.166927471980209,0.139255157018938,0.331307711040976,0.357365600987667
0.22638491600402,0.120181992032703,0.371208631320282,0.28079936761628
0.216496221626947,0.122014678857392,0.487119694203068,0.403029088625257
0.205366601575629,0.138132434320863,0.442660571251583,0.395215763642574
0.26141111127385,0.100799299838545,0.546257863959155,0.381467535336514
0.131416330870798,0.12884748895755,0.561395168311091,0.560471535884177
0.390564673106908,0.13381445497439,0.60491238737532,0.443597271447046
0.202634292608631,0.137962636551011,0.526156267267646,0.458848865502135
0.351433165096746,0.14140616441824,0.865049231409319,0.899225183329532
0.22426149279672,0.199378884317509,0.564618999034708,0.639735731806294
0.195016331668183,0.155400147315464,0.499197288712385,0.543468277365886
0.201298974822684,0.136531325806621,0.594980700361209,0.562026536710054
0.162392021233011,0.153686045516695,0.273604530846842,0.2991557990419
0.288981427571076,0.112812695089337,0.625865672386046,0.466583285210249
0.266103204617808,0.115444064388903,0.597047175230544,0.449260930111926
0.193637670813304,0.135546860384258,0.599487842648191,0.530405511231239
0.256699625435931,0.120557875006937,0.539749408076197,0.400780367084469
0.207095617957935,0.0823973978868798,0.526490462692076,0.568466436069882
0.156402290889457,0.140074782925054,0.439296399589095,0.429301043914478
0.137930848247152,0.137135882570808,0.387543940434275,0.398663977323238
0.160719048187519,0.14819807740735,0.302736879288836,0.304107603754849
0.199638044397146,0.166534026971348,0.389373719413891,0.386285324885906
0.165964407934072,0.149589703635168,0.287258677834316,0.288681068253114
0.158968372198983,0.165114716940369,0.539685074946533,0.575391889423395
0.202199542341346,0.122788915198359,0.204944774341399,0.178413650230022
0.172760750376591,0.142357973655119,0.251770034512427,0.239923291125608
0.0829914072694702,0.0635934967588178,0.0839294467574741,0.0724929937984234
0.151418208183961,0.150423993182128,0.613407368890645,0.646831945219482
0.144047904166609,0.146218676454461,0.281795113401818,0.297351043539345
0.245739610262257,0.127499864223904,0.299428517926615,0.248443117740353
0.149830757414838,0.13691343674615,0.405476034766326,0.398478732328869
0.17110527356029,0.12175439688852,0.298156494418603,0.268818171000778
0.324142558723966,0.0871776582718443,0.62137197223101,0.494458593026691
0.157486255213191,0.138383403202372,0.45291991904703,0.438153753987487
0.160265503778836,0.145763961663186,0.351191076451032,0.337820576310504
0.15950482684867,0.147831709221417,0.451689185384622,0.456026751618241
0.129369154285577,0.130116673218785,0.300074793858234,0.305130337830428
0.218491564814771,0.19400792140842,0.836181886330924,0.934321775248379
0.154527891332084,0.124402227770002,0.49061454639593,0.454154158413209
0.224638083589385,0.118615060151188,0.526546548764454,0.415988856905498
0.155887833140187,0.151132054785797,0.346418377248346,0.357219602930256
0.177513531725468,0.134215320482732,0.480457769847816,0.438298071221727
0.162337917235548,0.152672476936524,0.344696148544168,0.3490806424394
0.173669747226856,0.163606142634959,0.579548388443701,0.601090047962549
0.163757070936568,0.123995394189468,0.491235325392995,0.459012017570562
0.160949153609037,0.126902598238789,0.496422959449641,0.457612465616951
0.15270944664835,0.143488338445918,0.289306320309808,0.285194825764402
0.147649486199993,0.129439515170449,0.491685002679593,0.469649016144195
0.15234946677313,0.120472265422404,0.559509240958124,0.532454985263794
0.167107261270419,0.142754363655512,0.54071102952134,0.530649455691908
0.167955158627364,0.148548329091814,0.416676732055805,0.407065280182279
0.148954225414572,0.134447477820515,0.438428784820714,0.444032141589818
0.0863595302347722,0.0765655776970481,0.0985508821500786,0.0928980898817416
0.188176314462393,0.0863407186999907,2.65391868370814,2.39966217678816
0.271922799408215,0.161671300366447,4.43023400328715,4.16379405425747
0.160909650249196,0.0912842398598023,0.212514551717939,0.218340164424594
0.257031415005594,0.118447307345595,0.227120756920947,0.236130271319111
0.120387130764421,0.0842683424773238,2.16195876688426,2.03603885951454
0.251813100055651,0.11289243049843,3.06368521117167,2.79925954470946
0.393682258345728,0.124712049465386,2.5767274618175,1.3602460205969
1.03333703128404,0.079610030356858,2.05025076484846,0.463925497348188
0.232039183471751,0.200442874882505,1.4922958473952,1.53484388272869
0.15984592294329,0.127784965820113,1.83758671149891,1.70436502409896
0.329254368360557,0.100064818740019,3.84173246791267,2.83568307765206
0.243935965693624,0.0959063884484917,2.77366090409521,2.16069403880413
0.329093208478725,0.109295864224229,2.9051361377401,1.4697408921816
0.86536228070814,0.145009867268958,1.04799048870748,0.497718901462411
0.628311695497041,0.0726314090297482,1.58358750622274,0.518917685985644
0.156668915444582,0.122700312830097,2.93053154808247,2.90969356259539
0.180234438368173,0.15219291302263,4.0376249953223,4.00162055555954
0.196911705191145,0.100173660005073,2.05649335942978,1.82221758503932
0.244476473281975,0.151150348540766,2.90877394408981,2.68836855079135
0.348114473799468,0.0795447810147678,2.16038538672942,1.49156582169301
0.333396232651593,0.113660575732004,2.83453181403729,2.28446008648924
0.18096065093363,0.101233045647391,1.47968872456756,1.3580576024275
0.139245485420658,0.112825365196245,1.06476072169826,1.04275729445338
0.207521677163914,0.198579527720118,1.6155223650859,1.60445162147904
0.192028496923831,0.112199488971163,1.32892465420135,1.18107229020334
0.207129741659643,0.142304580776829,2.01061792954714,1.85471455183192
0.130473340856011,0.107414799794501,1.35795395422865,1.28392752148456
0.161768236945646,0.124243532896737,1.88510887681679,1.72817853669711
0.132058307756669,0.119699379237044,1.19327089115409,1.23243762958371
0.121227057912456,0.114914843935359,0.946479088947853,1.00976920885843
0.163267031692081,0.138559444756562,0.762937719650541,0.69929861596902
0.156256414083855,0.104116596685679,1.05235865766928,0.998030230727261
0.151874263300609,0.083886703967707,0.746638010814926,0.730195712329328
0.143296914863374,0.0933170404693014,0.852402362737749,0.857079428398337
0.120184650627832,0.0982662631797546,0.66591228717403,0.670062869654003
0.184588192646282,0.168477518157908,0.95225979121261,0.952188709296834
0.209895484605872,0.105268040251483,0.824141884847528,0.706964894657145
0.231785880003521,0.120364089763707,1.25783782382505,1.10921889786656
0.162778143014072,0.108483606966879,1.45691896102315,1.33325745028161
0.174625097769922,0.120905730241889,1.64343875984118,1.55828473969512
0.131634410775736,0.128755433082887,0.892009695791536,0.93527157438097
0.210519367958353,0.170017620002904,1.46195871888988,1.42622684209141
0.130400779582459,0.106733269177933,0.661944029528974,0.669475256095533
0.231723311435536,0.173581736450715,1.0333891945827,1.03257668698461
0.10569760779254,0.104904099998423,0.6254047793743,0.622419413011984
0.193318121706302,0.152775206633467,0.912665798285475,0.85745482054192
0.133229236373851,0.113642340508487,0.625965610636414,0.614212466354315
0.203211507794774,0.156138151139049,0.993479130545583,0.975402780698209
0.469116228836141,0.238660201733754,0.755345400762461,0.489372066763227
0.241748614623535,0.125496126527974,1.29199090572634,1.0909429464776
0.0772758125159837,0.051518080636523,0.319348131995255,0.347304503526089
0.134194965446801,0.100367720010223,0.437448331802734,0.480223698818192
0.0851297665866752,0.0738267776717909,0.425494895634841,0.446364225993723
0.0962580686774205,0.0873963276701123,0.452063828766978,0.488900412597794
0.135841540094182,0.0872398903039544,0.460226018326739,0.420423690670852
0.201821089991591,0.166922855131399,0.647595474520476,0.639323874860479
0.179562190531021,0.0973341957943079,0.587599597356312,0.533459399836945
0.21484744380002,0.139341422993495,0.926185346082725,0.878098110704046
0.138068125278492,0.107232711208377,0.747390527093893,0.722928331013938
0.163165495866526,0.129850560136033,1.06577097181077,1.03591100024487
0.755151697543923,0.281230728987889,1.13705965656043,0.910481475339093
0.191207919989748,0.116868913108462,1.43412723661082,1.4168694035188
0.29878354476078,0.140892864847286,1.27012156474785,1.16245902246135
0.241656328076264,0.174243060586948,1.04695606678224,1.0498044914072
0.104898553535416,0.0998238156862162,0.43162541780544,0.433307185417879
0.219335803479847,0.216755444135602,0.714044869741236,0.752442030298049
0.144921286974068,0.103894831455827,0.486615160638461,0.475767019324328
0.214891423888233,0.202278082771802,0.717552868056094,0.741716800872533
0.171174423388196,0.103694882717266,0.558648813791006,0.521553310798483
0.211677825665712,0.160078113830586,0.865619490237338,0.857681636887406
0.284391393540408,0.0937122385409588,1.12380524031138,1.00159311354275
0.6332985399396,0.350991040480583,0.800965362134776,0.466373768624517
0.625725959575276,0.502416769645577,1.51240119811012,1.36046006640206
0.142706960876179,0.102916581085048,0.490389231562259,0.522965645326778
0.231097552209597,0.147143343242044,0.867151282455951,0.837967687317728
0.0732537462911807,0.0440562231814024,0.12265403156499,0.120484776700203
0.0915181568082599,0.0709295833651863,0.168601800049617,0.181203586283794
0.0831043967950182,0.0417836683985621,0.207539939960819,0.19889387532216
0.0861316131538117,0.0599954930781451,0.210967401256889,0.2207683959475
0.101249579161865,0.080972210912107,0.339265361721611,0.340525007923113
0.136081871521426,0.127642230266487,0.402837183238137,0.406818176361439
0.112350631703093,0.0965341631059188,0.424816784601811,0.428430238533596
0.202882835428978,0.159018499616018,0.75520967665278,0.738157961505368
0.140441057286375,0.127860593743335,0.574506077105842,0.595831114495564
0.15911309412038,0.156742038232987,0.920671031114633,0.937162883156826
0.115727905728266,0.11181764455801,0.793647881234214,0.839157531957622
0.179979235603776,0.179314678826124,1.26497054292284,1.32784336784902
0.130790253017869,0.125826644561224,0.417602891226725,0.444529693020342
0.233497483769058,0.194646578771086,0.683655029341525,0.723463709434743
0.117933126686043,0.112466304299554,0.37424434098286,0.390022132562845
0.195698365232844,0.196282250800411,0.662120372687323,0.689465128342464
0.107005303070399,0.0890700648255937,0.458772622092948,0.447864779291645
0.171271176527041,0.171797370505265,0.636947886498701,0.645515294050518
0.165634383238789,0.129974673795112,0.503044638477846,0.514458016741457
0.168703720634199,0.13739432326887,0.757119416735717,0.730340467922034
0.199427985285301,0.114268004424924,0.924907731858613,0.752864381918581
0.32861676250393,0.184715349230819,1.03674658698129,0.753632465558328
0.111899963661346,0.0911277716178526,0.771034558679058,0.719890173728852
0.240036848678818,0.134306381576213,1.964156880683,1.62205926177389
0.10294945463401,0.0937542605748325,0.30160425950776,0.314807062786244
0.208353879907552,0.164941876875126,0.67667371995756,0.706197094796944
0.0635572789634354,0.0534497331460352,0.267968478764555,0.278557174947678
0.0878366737296881,0.0871375570194144,0.319526843159052,0.326984727373018
0.0772799854484613,0.0542588719752471,0.293543156667302,0.263654307401762
0.106223921454806,0.0991455800345426,0.36346755043947,0.387236713493273
0.0920227404480762,0.052949677135219,0.446311474664682,0.424339930162433
0.0962116251736829,0.0857546362962488,0.371831480109709,0.395164278875683
0.156599719241525,0.125363803062067,0.524476185955169,0.513431718249081
0.173638809950594,0.174920777064565,0.634962250371371,0.694402268513813
0.102048262085699,0.0891918468020455,0.561879561592118,0.550614883722895
0.148876570219647,0.102462045151459,0.402055364132468,0.449853637893332
0.184110540990833,0.17161709979721,0.890692973704954,0.897920447692197
0.216108727681716,0.196520716426158,0.735388782054656,0.789371299514175
0.205399662438455,0.190101532929065,0.949315859098834,0.940284555635462
0.281308673694603,0.227106325691572,1.11639814036542,1.07202106547011
0.190955261126129,0.101730481814733,1.46268455251722,1.16678133815321
0.213258338816729,0.120699376092598,1.59285321601293,1.3508734435413
0.118857410032324,0.0987333717604198,0.731748341008951,0.692140372718217
0.190495260445374,0.140207539341523,1.55946717015066,1.40489612886696
0.096240609248139,0.0946047120529532,0.420487607087211,0.423640217973673
0.166422468962846,0.164338495195063,0.873567780161356,0.891239997218592
0.108446864647723,0.0683800438698405,0.380355498832501,0.352626502835476
0.101107858354784,0.099437541909094,0.487078133878163,0.481685106510411
0.148563466621553,0.124624847234174,0.317180749175174,0.346802370549942
0.17744507582278,0.182159007426826,0.55406639026386,0.565970839214361
0.0861950869296519,0.0718040803487257,0.368350865521321,0.36575450825864
0.140824436298426,0.144118158976927,0.500301210500117,0.511270275562406
0.111657861041199,0.0972282683749121,0.42737187805943,0.453133175702683
0.202016320215013,0.192675816200824,0.642595583847164,0.660706934394138
0.130138500815672,0.0845592686296792,0.533316589302171,0.508726509911013
0.195818666666953,0.196748298143752,0.978827164342367,1.00500465585309
0.437166443002235,0.12594466658088,0.913408168691603,0.844870045634826
0.26220040259826,0.234211419608434,1.02716839120696,0.947026418174691
0.192804838509339,0.200022609384467,0.885928922701582,0.972355661993077
0.125137351966863,0.119419110644361,1.21570709386766,1.22854783981902
0.181203394524299,0.137899500591741,1.54228071543842,1.44977576276339
0.137968865442266,0.112551817108428,0.641548529491978,0.641256142134554
0.173120995724525,0.141328325244992,0.959780807770244,0.945666977172054
0.196396120063748,0.101572261115249,1.70492257713043,1.37454883137091
0.182493022978308,0.136946795152286,2.1429066883684,2.05307501746215
0.118117401548257,0.111560571451927,1.39750335877386,1.59020827927801
0.195674023306996,0.134097121024637,2.35775564894145,1.98303526554541
0.103449628663353,0.0798540169536422,0.859495818865357,0.771606010760415
0.158187472228625,0.161083462412696,1.24842306968318,1.28067364741063
0.116987191036038,0.100447314588155,0.396296703957039,0.3899719472149
0.133876406943498,0.10613759247287,0.693728149868782,0.719268679637519
0.12304742006993,0.0697354398030952,0.610955197204186,0.587112428377283
0.15239592714528,0.154412448662706,0.743567986299832,0.747151587401773
0.109541464478478,0.102249527526047,0.60030571494797,0.609484972652608
0.176895027266404,0.172728641843065,0.999146514321181,1.01385769668239
0.169588664518406,0.159826463982675,1.04134994185168,1.05288452603604
0.145093307995654,0.142355570561691,0.793819494091654,0.849631103374154
0.201575737214902,0.142734727490611,1.06124505191284,1.06376018377776
0.125903262903824,0.123672718030025,1.85363366288058,1.82506280131249
0.167364734653336,0.120475342334293,2.51003331172201,2.28712606933372
0.197067507926097,0.109378374888483,2.0713565770099,1.61493731587373
0.282800435373736,0.118263640576233,1.07457372846189,0.894466162063622
0.179847142467315,0.1280813690058,1.44277445726976,1.48324632376045
0.0865096917467233,0.0706724709489136,0.123904148471596,0.122887707967167
0.152030450499359,0.122652675534112,1.44509645372055,1.36395479086757
0.139730154514989,0.134080311614354,0.735498422985151,0.761769226837917
0.17391718033888,0.153797692362289,0.419265404023098,0.39930479495404
